2018,1.0
2019,0.9030877233650482
2020,0.9144909649220581
2021,0.9130920500497216
2022,0.9202619766643414
2023,0.9337321132798566
2024,0.9298662933797477
2025,0.939746115182826
2026,0.9312250698681545
2027,0.9244326994167579
2028,0.9287341098407865
2029,0.9348979862919565
2030,0.9284418980617918
2031,0.9313581859784018
2032,0.9422392761502193
2033,0.942461459712721
2034,0.9416255974553819
2035,0.9440116595494971
2036,0.9235073105308319
2037,0.932923952627304
2038,0.9199155714207882
2039,0.9215675141989593
2040,0.9185627666545549
2041,0.8985406470588219
2042,0.9055740432742702
2043,0.9138577399205711
2044,0.9085389710581516
2045,0.9287719339517903
2046,0.9326930770243212
2047,0.9318868523935143
2048,0.9388696143155092
2049,0.9448904397006119
2050,0.9472782471421278
2051,0.9339971460145868
2052,0.9256450246297715
2053,0.9203119360375722
2054,0.9324675238185546
2055,0.9320468699803249
2056,0.9432536367022478
2057,0.9581098208922554
2058,0.947427065011868
2059,0.9493960318717448
2060,0.9271900717751853
2061,0.9314277422365138
2062,0.9099815456087272
2063,0.9046040759757684
2064,0.9116298311415977
2065,0.9254738090257422
2066,0.9273082341839824
2067,0.9269839116000899
2068,0.9382172026313104
2069,0.9374448084492503
2070,0.9357412574008451
2071,0.9417282124467294
2072,0.9338593174461832
2073,0.9445221451389006
2074,0.9318758703009943
2075,0.9228221170345036
2076,0.9106371295854063
2077,0.9105445126147775
2078,0.9049315340719887
2079,0.8881730966172904
2080,0.8826017615647858
2081,0.8799572786034003
2082,0.88330939318875
2083,0.888039900636907
2084,0.8974975977024499
2085,0.900382495248702
2086,0.8981840061125649
2087,0.8897791861459824
2088,0.9026741260269261
2089,0.8987957660414798
2090,0.9146028159338231
2091,0.9135423779301481
2092,0.9239133859572634
2093,0.9380271553109222
2094,0.9349118901840222
2095,0.9308073218268339
2096,0.9507394238252268
2097,0.9534954247591036
2098,0.9453756495306954
2099,0.9384513589184255
